id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label
2104,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883333,2.8665064,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:55.561000+00:00,2026-04-08 09:24:57.147098+00:00,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2
2769,1,,nasro,Outside,,,,,36.6884118,2.8669092,6.716000080108643,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:02:34.993000+00:00,2026-04-08 20:03:35.185911+00:00,,Outside
7622,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883407,2.8660552,27.518999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.812000+00:00,2026-04-20 09:55:56.007102+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
6717,2,,,Amphi 4,Computer Architecture,Right,7.0,3.0,36.68839962458642,2.866087748034848,22.930317806986377,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:42.096000+00:00,2026-04-12 16:06:42.795956+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
4062,3,,,Amphi 6,Machine Learning,Left,5.0,1.0,36.6883492,2.8664677,20.100000381469727,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:29:42.682000+00:00,2026-04-12 08:29:43.036571+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6
3050,1,,nasro,Outside,,,,,36.6883435,2.8665778,3.83899998664856,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:27:04.924000+00:00,2026-04-08 20:48:31.842092+00:00,,Outside
7122,2,,,Amphi 4,Computer Architecture,Left,9.0,3.0,36.688406493279096,2.8661687780775607,17.10919504799805,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:29.315000+00:00,2026-04-12 16:10:29.849193+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3219,1,,nasro,Outside,,,,,36.6882829,2.8663524,5.755000114440918,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:41:10.046000+00:00,2026-04-08 20:48:31.848606+00:00,,Outside
7770,3,,,Amphi 8,Manual Selection,Right,1.0,1.0,36.6883425,2.8660543,13.607999801635742,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:27:59.903000+00:00,2026-04-20 12:28:01.942860+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
3564,3,,,Amphi 6,Machine Learning,Center,4.0,5.0,36.68836754441927,2.866517326412602,14.19696051350008,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:53:49.052000+00:00,2026-04-12 07:53:50.705596+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6
5429,3,,,Amphi 5,Computer and Network Security,Center,10.0,5.0,36.6883455,2.8666981,14.369999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:40.422000+00:00,2026-04-12 12:16:39.683940+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3807,3,,,Amphi 6,Machine Learning,Center,6.0,1.0,36.6883548,2.8664807,9.67099952697754,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:09.962000+00:00,2026-04-12 08:26:10.463971+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.55 Mobile Safari/537.36",Amphi 6
4796,1,,,Amphi 2,Linear Algebra,Center,2.0,4.0,36.6883354,2.8664555,13.722999572753906,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:09.706000+00:00,2026-04-12 09:36:14.285858+00:00,"Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.164 Mobile Safari/537.36",Amphi 2
975,1,,,Amphi 2,Object Oriented Programming,Left,2.0,4.0,36.6883433,2.8664903,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:19:25.278000+00:00,2026-04-08 09:19:27.390391+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
6573,2,,,Amphi 4,Computer Architecture,Right,3.0,3.0,36.68839254836037,2.8661794643687237,23.999999999737707,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:24.388000+00:00,2026-04-12 16:04:25.105548+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
5118,3,,,Amphi 5,Computer and Network Security,Center,1.0,5.0,36.6883389,2.8666613,17.768999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:12:32.222000+00:00,2026-04-12 12:12:31.970081+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
2993,1,,nasro,Outside,,,,,36.6883499,2.8666261,5.172999858856201,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:22:19.943000+00:00,2026-04-08 20:48:31.839864+00:00,,Outside
5126,3,,,Amphi 5,Computer and Network Security,Center,1.0,5.0,36.6883389,2.8666613,17.768999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:12:32.231000+00:00,2026-04-12 12:12:32.221051+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3001,1,,nasro,Outside,,,,,36.6884199,2.8666751,5.36299991607666,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:22:59.986000+00:00,2026-04-08 20:48:31.840182+00:00,,Outside
6683,2,,,Amphi 4,Computer Architecture,Right,6.0,3.0,36.6883836082358,2.866175625452719,17.277856615142575,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:08.779000+00:00,2026-04-12 16:06:10.394516+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3104,1,,nasro,Outside,,,,,36.6882596,2.8661701,4.940000057220459,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:31:34.988000+00:00,2026-04-08 20:48:31.844187+00:00,,Outside
8213,3,,,Amphi 8,Manual Selection,Center,3.0,2.0,36.68836581610173,2.8661885942966387,11.306483341252076,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:34:08.868000+00:00,2026-04-20 12:34:09.377612+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
4220,3,,,Amphi 6,Machine Learning,Center,3.0,3.0,36.6883447,2.8664757,34.21200180053711,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:56:55.871000+00:00,2026-04-12 08:56:57.395229+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6
8220,3,,,Amphi 8,Manual Selection,Center,3.0,2.0,36.68836521395881,2.8662014622672354,11.306503412101486,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:34:08.868000+00:00,2026-04-20 12:34:09.377872+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
1754,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.688351,2.8665012,14.119000434875488,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:24.425000+00:00,2026-04-08 09:22:25.425924+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
4286,1,,ayoub,Amphi 7,,,,,36.68836279194836,2.8662737280550563,22.99999999999962,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:01.333000+00:00,2026-04-12 09:03:33.782276+00:00,,Amphi 7
2558,1,,,Amphi 2,Object Oriented Programming,Center,6.0,9.0,36.6883449,2.8664994,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:27:51.134000+00:00,2026-04-08 09:27:52.094653+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
1177,1,,,Amphi 2,Object Oriented Programming,Center,2.0,7.0,36.68842580734532,2.8664914340706797,24.99339826563086,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:28.704000+00:00,2026-04-08 09:20:29.923178+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",Amphi 2
2354,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883484,2.866505,11.70699977874756,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:44.108000+00:00,2026-04-08 09:26:45.772944+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
5205,3,,,Amphi 5,Computer and Network Security,Center,5.0,5.0,36.6883505,2.8666889,24.566999435424805,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:14:19.539000+00:00,2026-04-12 12:14:18.787062+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
6794,2,,,Amphi 4,Computer Architecture,Center,8.0,5.0,36.6882897,2.8661122,11.071000099182127,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:52.914000+00:00,2026-04-12 16:07:53.851655+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
3905,3,,,Amphi 6,Machine Learning,Center,6.0,4.0,36.6883519,2.8664799,15.654999732971191,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:27:44.987000+00:00,2026-04-12 08:27:46.379521+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6
2600,1,,,Amphi 2,Object Oriented Programming,Center,6.0,7.0,36.6883532,2.8665043,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:28:13.790000+00:00,2026-04-08 09:28:16.122648+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
38,4,,,Amphi 7,Computer Vision,Right,3.0,1.0,36.68830048,2.86622614,20.0,0.0,False,0,"[{'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.688298, 'longitude': 2.8662241, 'speed_m_s': None, 'timestamp': '2026-03-08T12:45:46.953Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883042, 'longitude': 2.8662292, 'speed_m_s': 0.07809526473283768, 'timestamp': '2026-03-08T12:45:54.510Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883042, 'longitude': 2.8662292, 'speed_m_s': 0.07809526473283768, 'timestamp': '2026-03-08T12:45:54.510Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883042, 'longitude': 2.8662292, 'speed_m_s': 0.07809526473283768, 'timestamp': '2026-03-08T12:45:54.510Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883042, 'longitude': 2.8662292, 'speed_m_s': 0.07809526473283768, 'timestamp': '2026-03-08T12:45:54.510Z', 'accuracy_m': 20, 'altitude_m': 181.20001220703125, 'heading_deg': None, 'altitude_accuracy_m': None}]","{'number_of_readings': 10, 'collection_duration_seconds': 8}","{'platform': 'Linux aarch64', 'user_agent': 'Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.79 Mobile Safari/537.36', 'device_memory_gb': 4, 'max_touch_points': 5, 'hardware_concurrency': 8}","{'avail_width': 339, 'color_depth': 24, 'avail_height': 753, 'screen_width': 339, 'screen_height': 753, 'device_pixel_ratio': 2.125}","{'rtt_ms': 0, 'save_data': False, 'downlink_mbps': 10, 'effective_type': '4g', 'connection_type': 'cellular'}","{'is_charging': False, 'battery_level': 0.85}",2026-03-08 12:45:54.634000+00:00,2026-03-08 12:45:57.194110+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.79 Mobile Safari/537.36",Amphi 7
3376,1,,ayoub,Amphi 6,,,,,36.68839966113633,2.866492174967384,24.86650113391932,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:26:49.440000+00:00,2026-04-12 07:28:38.684207+00:00,,Amphi 6
2886,1,,nasro,Outside,,,,,36.6883043,2.8660361,4.0929999351501465,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:13:25.015000+00:00,2026-04-08 20:48:31.835723+00:00,,Outside
5732,3,,,Amphi 5,Computer and Network Security,Right,7.0,3.0,36.6883555,2.8666871,14.798999786376951,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:20:55.298000+00:00,2026-04-12 12:20:54.563046+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
4885,3,,,Amphi 6,Time Series Analysis and Classification,Center,5.0,6.0,36.6883529,2.8664738,15.789999961853027,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:58:37.538000+00:00,2026-04-12 09:58:39.638359+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 6
6065,3,,,Amphi 3,Manual Selection,Left,1.0,1.0,36.688390637446496,2.86625646214858,13.549092241905903,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:13:45.538000+00:00,2026-04-12 15:13:46.656281+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
8000,3,,,Amphi 8,Manual Selection,Center,10.0,9.0,36.68838056123977,2.866199222068137,13.911544723437157,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:09.205000+00:00,2026-04-20 12:32:09.819136+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
6452,3,,,Amphi 1,Manual Selection,Center,4.0,9.0,36.68833917694853,2.8666540424084297,26.6008812277678,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:49:25.479000+00:00,2026-04-12 15:49:26.442083+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
6681,2,,,Amphi 4,Computer Architecture,Right,6.0,3.0,36.688366060857554,2.8661344413065963,25.495014,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:08.779000+00:00,2026-04-12 16:06:10.394448+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3400,1,,ayoub,Amphi 6,,,,,36.68839216502393,2.8664592114908745,18.55370764997973,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:12.991000+00:00,2026-04-12 07:28:38.684887+00:00,,Amphi 6
7788,3,,,Amphi 8,Manual Selection,Right,1.0,1.0,36.6883431,2.8660541,13.984000205993652,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:27:59.904000+00:00,2026-04-20 12:28:01.988166+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
2866,1,,nasro,Outside,,,,,36.6882719,2.8659217,9.01200008392334,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:11:44.989000+00:00,2026-04-08 20:48:31.834965+00:00,,Outside
2946,1,,nasro,Outside,,,,,36.6883631,2.8667615,5.39900016784668,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:18:24.946000+00:00,2026-04-08 20:48:31.838041+00:00,,Outside
5806,3,,,Amphi 5,Computer and Network Security,Right,10.0,3.0,36.6883581,2.8666901,23.590999603271484,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:21:44.859000+00:00,2026-04-12 12:21:44.766797+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
6144,1,,,Amphi 1,تاريخ الجزائر 2,Right,5.0,3.0,36.6883845,2.866719,22.3129997253418,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:45:46.786000+00:00,2026-04-12 15:45:44.873466+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1
8172,3,,,Amphi 8,Manual Selection,Right,9.0,5.0,36.6883173,2.8661633,23.89800071716309,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:33:37.582000+00:00,2026-04-20 12:33:39.311261+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
5997,3,,,Amphi 3,Manual Selection,Center,10.0,1.0,36.688380591575424,2.866282332305297,24.943610697277524,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:10:16.031000+00:00,2026-04-12 15:10:16.823881+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3112,1,,nasro,Outside,,,,,36.6883466,2.8661583,7.0920000076293945,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:32:15.015000+00:00,2026-04-08 20:48:31.844491+00:00,,Outside
2919,1,,nasro,Outside,,,,,36.688329,2.8664489,6.484000205993652,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:16:10.014000+00:00,2026-04-08 20:48:31.836980+00:00,,Outside
8257,3,,,Amphi 8,Manual Selection,Left,2.0,4.0,36.68837162633672,2.866202923132098,11.004162914220196,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:34:33.581000+00:00,2026-04-20 12:34:34.108600+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
2983,1,,nasro,Outside,,,,,36.6883354,2.8666962,9.763999938964844,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:21:29.933000+00:00,2026-04-08 20:48:31.839445+00:00,,Outside
7992,3,,,Amphi 8,Manual Selection,Center,6.0,6.0,36.6883147,2.8661189,19.391000747680664,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:04.446000+00:00,2026-04-20 12:32:06.391639+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
6000,3,,,Amphi 3,Manual Selection,Center,10.0,7.0,36.68837587999072,2.866200286709569,29.78230124234739,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:10:41.224000+00:00,2026-04-12 15:10:41.976299+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
1189,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.6884253653129,2.8664947146077315,24.405783167655606,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:30.973000+00:00,2026-04-08 09:20:31.982128+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2
5562,3,,,Amphi 5,Computer and Network Security,Left,8.0,3.0,36.6883488,2.8666823,20.899999618530277,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:17:45.320000+00:00,2026-04-12 12:17:45.603678+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
2997,1,,nasro,Outside,,,,,36.6883979,2.8666764,6.421999931335449,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:22:40.026000+00:00,2026-04-08 20:48:31.840022+00:00,,Outside
2935,1,,nasro,Outside,,,,,36.6882664,2.8666595,6.255000114440918,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:17:29.750000+00:00,2026-04-08 20:48:31.837625+00:00,,Outside
3475,1,,ayoub,Amphi 6,,,,,36.688392907407945,2.8665007337535195,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:28.309000+00:00,2026-04-12 07:28:38.687018+00:00,,Amphi 6
1526,1,,,Amphi 2,Object Oriented Programming,Left,2.0,5.0,36.6883445,2.8664974,36.762001037597656,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:26.101000+00:00,2026-04-08 09:21:28.892854+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
3210,1,,nasro,Outside,,,,,36.6882861,2.866314,6.2210001945495605,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:40:24.496000+00:00,2026-04-08 20:48:31.848269+00:00,,Outside
